Comment,Date,language
"Great vid, reminds me of Prof. Richard Werner's vids",2023-11-26T23:55:37Z,en
"I think it's funny you point at the latest text book in economics. Because this time it's really the last word in economics, we promise. Obviously Harris work has it flaws. But all you do is adding more numbers, variables. When in reality economics isn't even a proper science. Like the social ""sciences"" you look at surveys and numbers from the past. And what you bring back is a vast space for interpretation. There is a reason the original Nobel price didn't have a economics category and it was sponsored. I'd be careful with telling people your word is the final word. At the end of the day Harris has his numbers and you have yours. For true understanding you're both likely further away than you hope. Else you got numbers who can predict tomorrow stock prices.",2023-11-25T08:58:36Z,en
But this video doesn't explain at all the creation. For example the 10000 they give to you as a loan all they did was to pay a small fee to the central bank. And this is what allows them to type 10K in their computer. It's book money. There are no real 10K anywhere.,2023-11-25T08:44:38Z,en
"Thanks for this. It's annoying that the same myths are still taught in business courses. It's no wonder the public doesn't understand economics, when so many economists either also don't understand it, or are lying to them.",2023-11-24T05:48:01Z,en
How is fractional reserve banking a myth when the US federal reserve published Modern Money mechanics where they outline exactly that and state that is what they do???,2023-11-20T19:49:21Z,en
"Hey Joeri! 
Love your content, very happy it was recommended to me (1Dime brought me here initially).

I have been learning a lot about banking, central banking and Macroeconomics in general. And I really really appreciate you using your specialised knowledge and make it so accessible!

Thanks, keen to be watching more of your backlog and future videos ",2023-11-13T00:23:12Z,en
"I don’t understand. If the bank lends you money but you repay it isn’t that money not created?

If the money goes to the seller of a house isn’t that money real?",2023-11-08T16:39:10Z,en
"Thank you for this explanation
can somebody explain why banks need people to deposit money and why they pay interest on customer savings?",2023-10-25T16:15:40Z,en
Usury is unlawful legalised fraud.,2023-10-21T21:06:26Z,en
"So what about the difference between currency and money? Seems like an oversight. Banks create currency, not money",2023-10-15T20:50:57Z,en
Thanks for this explanation,2023-10-07T15:18:15Z,en
"Great video! Thank you! Somehow the last point of this wasn't clear to me...

but that ultimatley translates to ""the people feelings about the future"" from the Johnny Harris, that you commented on ->
let me explain:
If not reserve requirements is the limit to the money creation (but still - in the countries with bigger requirements it might be? -> could you confirm/deny that that could ever happen that the teoretical limit from the Money Multipilier Story was ever hit?) than all the individual decisions of the people (if people feel like they want to go for run-bank -> the banks are forced to limit their creation, lowering amount of the money in the economy -> eventually lowering prices/firing people etc.), same with ""loan Demand"" -> if people (or institutions) doesn't feel like the investment is worth their money - they would not lend money and ultimatley the amount of money in the economy would fall as well...


Somehow I just got entirely new light on ""economic news"" -> they have MUCH more power than I ever thought that they actually have. Going against the flow is in fact much harder than I tought (on a macro scale at least, for small average Joes there's still a lot of room to exploit any situation)",2023-10-06T09:46:08Z,en
"I have watched your video a few times, you do not discredit that banks create money. You just explain some extra steps involved in the money creation, but they do create money still",2023-10-05T14:59:58Z,en
"Fed made the fractional reserve percentage from 10% to 0% ,banks can now actually print infinite money ",2023-10-05T12:28:58Z,en
"I don't understand this part: if a customer takes  a loan from the bank, bank borrows money from customer and customer borrows from a bank at the same time?",2023-10-01T22:06:33Z,en
Hasn’t QE put enough money in the system ? So banks don’t look for funding after the loans most big banks have the reserves to meet payment obligations.  How does Fed add more reserves ?,2023-09-28T22:40:13Z,en
"A quick question, Is this also how banks work in some developing countries, where people don't rely on credit and loans to make purchases. And mainly use bank accounts for deposits. Because I still think some countries do money multiplier and even have deposits of cash reserves in their central bank e.g. my country Nigeria",2023-09-24T14:16:13Z,en
" Key Takeaways for quick navigation:

00:00  Understanding Money Creation
02:04  How Banks Create Money
05:26  Timing and Money Creation
07:15  Constraints on Money Creation
11:20  Further Reading and Recap

Made with HARPA AI",2023-09-20T14:02:20Z,en
the link to the blog is broken!,2023-09-19T21:22:03Z,en
"I have a question -
Are banks in the United States under the control of the Gov or can it interveen!! as we know 567 banks have failed since 1974 its  a disaster. 

Malpracticing banks:
1.Wells Fargo: In 2016, for opening millions of unauthorized accounts on behalf of customers without their consent.
2.Bank of America:Its role in the subprime mortgage crisis.
3.JPMorgan Chase: The London Whale trading scandal.
4.Goldman Sachs: Its role in the 208 financial crisis.
5.HSBC:2012 for money laundering and other financial crimes.

Why havent the Gov not canceled their licences ?",2023-09-12T15:05:03Z,en
We the People is securities! You must explain that to plus all other assets in the land!,2023-09-08T08:31:08Z,en
"So the limit to bank money or financial credit creation is not customer demand only but also customer credit worthiness.
And it is preferable (for the bank) if that money reminds as banking figures rather than turning it into cash by borrowers because if the loans become cash and it surpasses the reserves then the bank has to ask the central bank for more printed money. But this system should be called different to avoid the confusion with the historical fractional reserve system",2023-09-06T17:51:26Z,en
What is the difference with a full reserve or let's say 90% reserve system?,2023-09-06T16:42:09Z,en
"This video is correct but is incomplete.

Banks create money - indeed.
Banks create RISK ***

This means that we need to associate each change in the money supply with a change in total economic risk.

Bankers create Risk.",2023-09-01T07:38:02Z,en
"I don't understand the point about how reserve requirements DO NOT constrain money creation. You say that almost all central banks facilitate reserve creation on demand. Why is that? Why DO central banks ""almost always"" lend money to banks?",2023-08-26T09:37:45Z,en
"This videos title is a bit clickbatey to my taste and is grounded in a very pedantic interpretation of most introductory econ textbooks. From econ class I always viewed the multiplier as a function of banks propensity to to give out loans and the reserve requirements merely as a, rarely binding, hard ceiling on what banks will be able to lend out. Whether you call it a bank reserve requiremets, capital requirements or dis/incentivicing loan creation by playing with the interest rate, the effect will be the same as that which you would get from varying reserve requirements. From a pedagogical standpoint I find it perfectly justified to explain the multiplier assuming banks are eager lenders bound only by reserve requirements and add a bunch of caveats about the different forms these lending limitations can take after a simplified understanding of money creation has been established. While I agree completely with everything contained in this video it gave me the false expectation that my understanding of economics was about to be shattered XD. I guess you cant make a living on youtube with nuance XD.
As an economics teacher I would actually stick to the way the multiplier is explained in most textbooks. Yes, its a simplification, but that is really all economics is.
Then in a second step you can add nuance to students understanding, explaining there is more than one way to get banks to hold higher reserves and that by increasing interest rates or capital requirements you can also elicit reactions in the ratio of loans to reserve holdings, in fact banks might constrain the multiplier entirely on their own because they are to afraid to give out loans in an otherwise auspicious monetary environment. I think only few actual economist ever took reserve requirements to be more than an, admittedly misleading, synonym of banks propensity to loan money",2023-08-21T16:50:34Z,en
"So banks are middle men between people and fed, where fed’s goal is increasing the size of the economy.
And this job of middle man is very lucrative due to lender privilege and scale.",2023-08-05T22:01:02Z,en
"If people accept your checks at par to cash, you can technically create money.",2023-07-25T20:26:12Z,en
"Essentially, banks create money because they manipulate their ledger. When they give a loan, they change a few numbers on the bank account statements, and record on their spreadsheet that they owe bank account A $1M, and Bank Account A owes them $1M. When you want to spend your money, the bank debits a few digits off your end of the spreadsheet, and credits the account you pay. Since people accepts bank obligations at par to cash, the bank can create money by changing their spreadsheet to add points to someones account.",2023-07-25T20:24:21Z,en
"Huh.... To be honest... I thought I was being taught something fundamentally different. But what is the difference with the ''other youtube videos''? I've watched this video 3 times but have to admit I can't tell the difference. Banks just create money, right? Isn't this also told in other videos?",2023-07-21T11:34:06Z,en
"The amount they lend us, the bank gets 10x the credit……",2023-07-13T00:40:48Z,en
"Research public law 73-10 … government will pay your debt, dollar for dollar…..",2023-07-13T00:35:51Z,en
It’s against the law for banks to lend money…..,2023-07-13T00:34:34Z,en
Banks steal our credit…….,2023-07-13T00:33:33Z,en
"focusing on the fractional reserve element hoodwinks people to not see the elephant in the room, which is private entity's having the extreme privilege of money creation and receiving the interest payments on that newly created money which of course is the primary cause of inequality and poverty on a global scale..",2023-07-11T04:51:59Z,en
So your video admits/confirms most economists and bankers do not understand how money creation and the economy works. Doesn't seem much original research has been done over the decades to find proof about how the economy works - so much for economics being called a science.,2023-07-05T15:46:09Z,en
"Isn’t the hard limit the credit worthiness of the customers themselves and the competition for them. 

If I’m a bank and I’m worried you’ll default on your loan, then I’m not going to do the a loan because there’s a good chance I’ll have to write it off and eat the bad debt expense.",2023-07-03T21:43:05Z,en
commercial banks do not pay interest?,2023-06-30T01:16:04Z,en
"En Colombia las ""leyes de encaje"" son bastante rígidas respecto a las que tú mencionas allí. Resulta que acá hay unos requisitos de liquidez respecto a la cantidad de depósitos, pero la verdad es que ese fue el tema que más me ha costado entender en mi carrera profesional y este video me dejó peor. Igual gracias, tus videos la vacilan aunque tengamos posturas muy distintas a veces",2023-06-29T23:24:49Z,others
"you keep using that word, i don't think it means what you think it does.

the money multiplier is not a myth. 

it's just the laws were removed requiring banks to keep a fraction of deposits in order to let banks steal more from us.

in usa it was removed after the 2008 crash. in uk in the 80s i think.

the reserve requirements were real. 

and the money multiplier was the old way of putting lending limits on banks to prevent running out of cash and prevent bank runs.

also no bank will go to the central bank for more cash reserves as it is a sign of distress and will result in a massive bank run.

this is why they prefer to use the overnight money markets between themselves..

so fractional reserve laws when they existed did have the money multiplier effect on money supply. and why banks would offer interest to savers so much back in the days.

now with the laws removing fractional reserves and banks being allowed to lend without limits. savings account don't pay anything anymore as banks don't need to keep cash reserves to lend anymore.

so it isn't a myth.

Just old model. and maybe partially incomplete model. especially with the order of the transactions.",2023-06-28T10:43:20Z,en
"I’m not going to lie this still makes it look like a Ponzi scheme. I know it is not because the central bank can just create money to back stop any issues but that fact alone makes it seem very scammy. 
It is worth noting that when people talk about the Money Multiplier Theory they start with how the initial money is created within the system. It typical goes like this. The Center Bank create money and lends it to the government which then spends it into existence. This of course create the economy.",2023-06-28T10:32:14Z,en
"I don't understand how there can be a myth, and needing ""research"" to disprove something like this? 
Either the banks loan money they don't have, or they don't. 
So all this time economists and bankers have thought banks loan money they don't have, but in reality they've had the money all the time? 
How can thousands of banks exist, who's main mission and expertise are loans, money, and ledger, been surviving without even knowing how much money they have and how mush they have lended out? 
If I Gonnaga Bank have 1 million, and I loan out 2 million, I've done the Money Multiplier trick. But I haven't? I've actually earned my money by loaning 1 million and getting 1,2 back over the course of 20 years. 
HOW has this NOT been common knowledge if that's the case? HOW can you run a company that only needs to know plus and minus, and not knowing basic plus and minus? HOW can tens of thousands of companies whos only criteria is knowing plus and minus not knowing plus and minus, at the same time??",2023-06-25T18:45:10Z,en
Love a good throwback to see humble origins,2023-06-24T15:52:44Z,en
Svb failed cuz it couldnt fund customer deposit demand What did they do with that deposit money ? use to buy securities that lost value with interest rate rising?,2023-06-24T00:49:21Z,en
So its just fractional reserve banking but the reserve requirement is 0%.,2023-06-23T16:52:24Z,en
Tbe fed has eliminated reserve requirements now so that leads to what?,2023-06-22T02:23:28Z,en
"Why when explaining this sort of things there are no clear numbers involved in simple form, ""explain it like I am between 5 and 15 years old"" or are they scared people will find it easy to point out their errors or/and maybe it would be just a lot of very hard work to make it clear? as always it is best starting at the beginning...",2023-06-19T08:45:24Z,en
not healpfull,2023-05-14T20:57:30Z,en
I didn't get it,2023-05-14T20:56:32Z,others
"As per my understanding, reserve requirements are based on the capital or equity of a bank. If a bank is valued high, it needs to have more reserves. Deposits have no role in reserve requirements.",2023-05-05T16:55:30Z,en
"It's not a myth, it's a lie.",2023-04-01T21:58:42Z,en
So basically a Ponzi scheme,2023-03-28T19:24:56Z,others
"I have been curious if the lack of lending post-2008 was driven by the supply or demand side of the lending market?  It seems the idea ""lower rates will spur lending"" is a purely demand-side phenomenon, but what about the compensation for risk on the supply side?  We could clearly see examples where banks undervalued expected inflation by offering extremely low rates even when a simple quantity of money theory predicts long periods of sustained inflation, which was what I called since I saw the spike in 2020.  Did markets get such a simple concept wrong or is there some other market force that can explain why banks kept interest rates so low despite the largest creation of money in history?  I can think of reasons why Moral Hazard might offer an explanation but I am curious to hear if anyone has any other bright ideas?",2023-03-28T13:49:41Z,en
"While I comprehend the information, there is a question which comes to mind after watching twice to examine carefully. With regards to the “other side” of the banking operation as a depository for customer savings, why does the bank not have the required reserves on hand to offset a bank run in the first place?

If loans are solely “created by federal allowance” as you’ve demonstrated, that would suggest there would be an excess of reserves available for depositors, which we know for a fact is not the case.

It seems default is inevitable and the system is wired to bust no matter what occurs.",2023-03-23T14:54:40Z,en
"""Banks do not take your money and do lending and lending it out over and over again"" ?? That sounds like a strange sentence. The same bank does not do that, but multiple banks in a chain process do actually do that. So I don't see your refutation that money is being multiplied across banks. You then jump quickly to the amount of money creation but you haven't refuted the multiplication across multiple banks",2023-03-22T09:59:23Z,en
Good video title Joeri. ,2023-03-22T07:32:19Z,others
Money is created with debts. You go at the bank for a mortgage etc… They will lend you money that doesn’t even exist but it will when you will be done paying it. That’s how they create money. Simple as that.,2023-03-22T02:39:20Z,en
How timely,2023-03-20T12:46:33Z,en
"Coming here to hear ""Bank run still take place"" right after the SVB falling due to a bank run is just incredible. ",2023-03-17T15:28:45Z,en
they publicized the G20 Nations banking definitions for savings accounts so you have no excuse,2023-01-23T13:19:46Z,en
it was never there money you are the money the ENERGY currency ????? the cash flow.,2023-01-23T13:16:01Z,en
Banks is not stealing  money you see because when you deposit or sign .(your)money by your   (signature)  you transfer title of that money over to the bank ....you become an unsecured creditor ??,2023-01-23T13:13:59Z,en
"I watched the movie ""ECONOMIA"" more recently.  IT is interesting. Oeconomia - ZDFmediathek
https://www.zdf.de/filme/dokumentarfilm-in-3sat/oeconomia-104.html",2023-01-01T20:56:16Z,en
"Aren't capital requirements just reserve requirements, but in reverse?

So instead of people depositing money in the bank and the bank then using it to loan out a multiplier of that money, the bank loans out as much as it can, but has to then keep a percentage of that (7-8%) as capital.",2022-12-30T15:41:40Z,en
What is the difference between reserve requirements and capitol requirements/liquidity?,2022-12-13T15:27:24Z,en
"What is being obfuscated by our very language is: banks create credit, not currency. Credit is a claim on currency, not the currency itself. When a bank loans me $200k to buy a house, a real claim on real central bank currency must be transferred from me to the seller, either in the form of hard cash, or a claim on hard cash in a checking account. In exchange, I must retrieve $200k plus interest over the term of the loan by working for it, and giving the money I receive to the bank. In this way, banks don't really create money insofar as they create currency, banks create money insofar as they create future claims on currency: the central bank is still the one who creates the actual currency.",2022-12-12T09:47:45Z,en
That is not how fractional reserve works! Banks lend money over long periods even after the interest is collected the value of the interest would be diminished by inflation and devaluation depending on the currency and the time. All banks would go bankrupt by this logic.,2022-12-05T15:01:06Z,en
"I have a question, what stops people of starting their own bank and doing dumb loans to their friends if the money doesn't exist at the beginning? Or simply starting your own bank to finance yourself?",2022-11-01T23:09:03Z,en
"just  so  i  have    this  right      .   so  the  bank creates money  that is lent out    then  it gets it  back in  payments  plus interest  ,   does  it  have  to  pay  the  money back   to  the  central bank    and  keep  the  interest  as  a profit    ,  or   can  it  just  keep  it  all the money   . i  didnt  here  him  say  any thing   about  paying  it  back  the  the  central  bank    must  have  missed  that",2022-10-03T21:03:45Z,en
A hard thank you! I am not an econ major so the original money multiplier theory has puzzled me for years -- it just doesn't make sense to me!,2022-09-05T20:34:35Z,en
"*I'm struggling with how a bank can fail.*  If the money was only created when the loan was issued (i.e., created out of thin air - irrespective of deposits), then how does it suffer if the customer defaults?  In other words, if the money didn't exist before the loan was created then who is the bank liable to for any defaulted loans? Nobody? So how can it fail?
Can someone please explain? Thx.",2022-09-01T01:55:51Z,en
This is the only guy who looks for the truth and tells the truth,2022-08-19T05:28:38Z,en
"Really interesting to see this video in 2022 with this hyperinflationary environment. I don't get something, in Romania banks are now giving a better rate on your deposit, than they receive on a credit for housing purposes. This contradicts what this video states",2022-08-18T19:43:11Z,en
"I'm confused by the new story. When I deposit money at the bank, I get that I'm getting a lower interest rate on that loan than I could get elsewhere. But how does that mean that I'm actually borrowing the same amount of money from the bank? It doesn't seem like I borrow anything from them, because they're not giving me anything right away that I agree to give back later.",2022-08-02T16:00:55Z,en
"how do you even start with an incorrect premise here if not for disinformation, we’d assume that the people who run the system knows how it works…",2022-07-23T04:27:29Z,en
Can and/or does a bank create new money to pay their own employees?,2022-07-18T13:14:53Z,en
"Your belief that Fractional reserve banking  is a myth is wrong itself.  The reason it is wrong is because new money created by the private banks is the same as new money created by the Reserve banks. The real facts are:-  We live in a system of FIAT CREDIT MONEY in almost all economies in the world today. 

The evidence of this is in the fact that money created by central banks is created in the same way as money created by private banks. It is all credit fiat money.
You should look at the explanations of the actual institutions who create new money to see how it is done. The Bank of England has it's clear explanation on their site.
You have said that researchers who work with banks have produced compelling evidence that contradicts the money multiplier BUT you have offered no evidence yourself of what their compelling evidence is. 
However you have offered a short explanation that says a bank owes the customer money and a customer owes the bank money.  This may be so but it ignores the fact that new fiat money has been created which did NOT previously exist.  That fact alone  means more money exists in the system than there was previously despite it being owed between two parties. . 
The very same effect is in operation when the reserve bank creates new money and lends it to the government to spend or anyone else.
 It is all new money created by the bank and lent which has to be paid back simply because it is fiat credit money like al of the sovereign money in countries today. 
  You also say the central bank creates cash. This is a gross exaggeration of the situation because cash is only a very very small percentage of money in todays economies. In some countries it is only 2% and in most less than 5%.  
It is a proven fact that some countries have NO RESERVE requirement at all and have operated this way for over 40 years. 
That alone should  to you that your explanation is wrong.  But it does not prove the concept of fractional reserve banking is wrong.  It only shows that banks being able to get more reserves for fractional reserve lending does mean action of bank lending more is not restricted.",2022-07-15T06:38:41Z,en
Doesn’t the central bank give money but that comes in the cost of over night interest rates for reserve requirements in the deposit window. So the fed is not giving money as much as loaning the money overnight so they have a place to sleep for the night,2022-07-14T22:01:07Z,en
"Dank voor de heldere uitleg. Btw, je lijkt op Elon Musk ",2022-07-12T18:51:50Z,others
He did his post-doc at UCT?,2022-06-26T11:41:39Z,en
"omg money multiplier theory sounds so much more complicated and also if the money multiplier theory was correct, then the money supply and demand circles would be much less controllable. no wonder there are groups of people who are so worried about ""unstoppable money printing""..",2022-06-22T13:21:15Z,en
"What is the difference between the 7-8% loan/cash requirement, and the fractional reserve requirement? seems the same.",2022-06-20T08:55:52Z,en
Great video. Was the UK banking bailout funded by taxpayers or was the money created ?. In the US. The Head of The Federal Reserve confirmed the money for the bailout of AIG came from the Federal Reserve not US taxpayers. Was it the same in the UK ?.,2022-06-07T07:09:03Z,en
So the banks still create money out of thin air and demand more of it back from the borrower.,2022-06-04T19:47:34Z,en
Is that still the case here in the US & that’s super interesting?,2022-06-04T11:53:10Z,en
"The federal reserve which there is nothing federal about it and above the U.S congress.... creates money from nothing, lends it to the US Government and we the people pay the interest for generations to come. Printing money from nothing devalues the currency and creates inflation. There.... not you know more than 10 seconds ago.",2022-05-31T17:24:41Z,en
"Great Video! Although one thing I don’t understand is why do define it as banks create money? Wouldn’t it be more correct to say that banks helps to speed up the circulation of money? The key difference is banks don’t have the ability to allow more money to simultaneously exist in the economy at one point in time right? Someone has to save for a loan to be made, simultaneously taking money out of the system and injecting it back into someone else who will actually spend it, thereby help circulate the existing money quicker. Banks cannot make another loan out unless someone saves again right? So from definition point of view, the only entity that truly creates more quantity of money that can be spent in the economy at the same time is through central banks creation of physical money and bank reserves no?",2022-05-24T01:40:13Z,en
@MoneyMacro Brilliant video. Thank you so much for your hard work!,2022-05-16T23:52:12Z,en
"as an undergrad studying to enroll on a master's, this video is most welcome (although it won't be used for ANPEC, but it's still cool to learn about it before getting into a program). what model describes this idea? would you have any studying recs for it? I ask this because I'm never fully comfortable with a theory before learning its formalization. I tried going to your in-depth discussion, but the blog link is broken 

edit: I know there are other recs (besides the blog post) on the description, but what I'm excited about is to learn about a formal model, not necessarily the (informal) ideas that surround this theory",2022-05-16T17:25:26Z,en
wow. just found out the truth about money creation and it's crazy. I don't know why I took so long to watch your videos even after subscribing your channel long ago. thanks for the video..! looking forward to your other videos. also your reference about the CORE is fantastic. The,2022-05-14T21:37:37Z,en
нле⁸,2022-05-10T12:46:29Z,others
"that's not really much different than double entry accounting. 

Debit your cash, credit your liability, money is created from nothing. (and gets destroyed when you remove cash to pay liabilities.)",2022-05-06T01:59:07Z,en
"i love how this incorporates the facts of accounting in regards of bank and customer creating ""debt"" to each other.",2022-04-24T22:27:08Z,en
"Great video! Just discovered your channel and the content is great. Pardon my ignorance but it’s one thing to have the reserve ratio of the bank at 0, but the central bank still creates the £1 out of nothing and lends that to the bank to dispense. Doesn’t that £1 have to be paid back to the central back (crucially) with interest?…where does that interest come from? From what I understand it’s an impossible equation.
Many thanks for reading and your response.",2022-04-17T18:20:36Z,en
"So Banks do not create money, but rather the Central Bank providing money to banks through repos. Central Banks are creating money, not private banks.",2022-04-16T11:58:13Z,en
"if credit is used to pay debt, then where does the interest from the credit used to pay off the debt come from?
thereby there is somehow more credit used to pay off debt because creditors are expecting an interest in return, but someone elses debt is someone elses credit,
since if there is no interest there is little incentive to lend.",2022-03-14T22:30:21Z,en
"ok you talked me into dropping a like, you owe us a new video like you promised !!!",2022-03-04T04:04:48Z,others
"Maybe sompary tell us why we have no money except for food and rent it seems like , in modern age we so have triple",2022-03-02T19:23:16Z,en
"Improve the microphone, please... it makes easier to understand for non native English speakers :)",2022-03-01T22:33:12Z,en
"One thing I'd like to clear up is if you have deposits at a bank but no loan, does this count as a loan to the bank or not? If not, what does the bank do with the 'money'? I understand that your deposits are technically the property of the bank, although you can call on it at any time.",2022-02-28T00:02:33Z,en
It's clear BS,2022-02-27T19:49:38Z,en
суперпраграма ,2022-02-27T09:03:37Z,others
"Thank you for making this video! Have you done a video about (debt) deflation yet? In my opinion is deflation only a problem in the current system, because money is based on debt.
What's your take on that? Is money as debt sustainable?",2022-02-16T22:39:16Z,en
loving these videos. Thank you!,2022-02-16T15:23:15Z,en
Fantastic content! What a weird concept.,2022-02-06T23:38:08Z,en
"Its correct that the loan itself is made out of thin air, but when he is used to purchase a car, for instance, the car dealer must be paid. If the seller insists on cash payment, the borrower must withdraw the required amount from the bank (Bank A) that granted him the loan in bills and coins. This means the bank must either have that cash on hand or get it from the nearest central bank office. In the first case, it will have to debit its cash holdings. In the second case, it will have to debit its account at the central bank. If the car is purchased with a check drawn on Bank A, the seller will deposit the check with his bank (Bank B). Bank B will then present the check to Bank A for payment, and Bank A will debit its account at the central bank by the amount of the purchase and credit the same amount to Bank B’s account at the central bank. It is only after Bank B acknowledges that its account at the central bank has received the funds from Bank A that the transaction is considered complete",2022-02-03T23:24:46Z,en
I know for a fact you are related to elon musk,2022-01-31T00:56:48Z,en
so what do i need to start a bank,2022-01-26T20:40:21Z,en
"So banks get the net positive from getting loans at 0% out of tax payers and lending it out at 5%
The extra 5% was never printed so it ends up with banks getting ownership of local or foreign goods, as shares, real estate, art...
This is why they own everything",2022-01-26T13:25:53Z,en
@9:52 how does one bank's increased lending tank its stock price ?,2022-01-24T19:16:20Z,en
"@5:40 you say that the money created by the central bank land's in the economy, is it the similar way as Zimbabwe example where government issues bond to the central bank which creates the money which inturn the government pay's the people which then enters the banks to create the so called  money multiplier effect ?",2022-01-24T19:06:13Z,en
"Now you know how bank money creation works. But, is it dangerous? Check out my follow-up video here: https://youtu.be/90qZccMiW5s

Want to see more academic economic research on YouTube? Consider supporting the channel via: https://www.patreon.com/moneymacro or https://ko-fi.com/moneymacro",2022-01-21T15:51:31Z,en
"Dr Joeri great video!
Quick Question:  Does this apply to other currencies too? Think inter-country change in reserve currencies like dollars? How is this system managed? 
Ex. Say a Builder from Germany is helping a firm in India build a large dam. The whole deal is being done in dollars. Now can the Indian banks - even the state-run banks (on behalf of the Indian firm) create credit in dollars by just sort of telling the German firm's banks to increase the credit in their accounts?  
If so, why are foreign reserves so important/ what role do they play? Is there a Fractional Reserve Limit on central banks for issuing credit in other currencies?",2022-01-21T05:05:03Z,en
More videos!!!,2022-01-19T08:29:19Z,others
Great video.,2022-01-08T15:03:07Z,others
"""OVER DRAFT FEES""",2021-12-28T03:17:27Z,others
You look like Elon Musks elder brother,2021-12-24T12:09:17Z,others
"Basically, banks do not lend you 'money', they buy and sell securities/ IOUs created by the 'borrower' when they sign the agreement that allows the bank to create the funds/credit. Your signature creates a promissory note, an asset to the bank.
Professor Richard Werner explains this also very well.",2021-12-24T01:38:30Z,en
Thank you for the explanation. I learned about this through Jeff Snider. The majority of people still believe in the so called bank reserves.,2021-12-19T16:26:21Z,en
"How about no more fractional reserve banking altogether - which can be interpreted as banks stealing in a way.

Instead, when you deposit money you agree to it being locked for a certain time, during that time the banks can lend out that money probably for a fairly high rate. Therefore no money is created and no more speculative bubbles and crashes. I'm there's a lot to be ironed out but introducing money at a constant rate would lead to a far more stable economy.",2021-12-19T15:00:03Z,en
thanks,2021-12-13T22:41:57Z,en
"If commercial banks create money and, according to many sources, that money represents around 95-97% of the money supply... And also considering that inflation happens when the money supply grows faster than production... Would it be reasonable to think that most of the inflation is caused by commercial banks?",2021-12-07T13:56:57Z,en
So we pay interest in the money that doesn't exist/created out of nothing? I wish I had that privilege...,2021-11-24T14:15:42Z,en
"It actually makes a lot of sense that you don't really need private banks to have a minimum reserve %/amount. Since it's just a ledger at the bank, people can 'pull out their money' as much as they want and the bank/central bank can just say 'there's more where that came from'. 

It made me think that Depression-causing bank runs aren't really a problem anymore per se. More so that as you said, if no one wants to borrow because they are afraid of interest rates rising or their ability to pay it back etc., that's when you are actually in trouble. eg. if everyone started avoiding getting mortgages at these insane prices, the demand for owning houses would fall which in theory should push prices down until people start to feel ok getting mortgages again

Nice explanation Dr. Schasfoort!",2021-11-12T17:21:15Z,en
"Just imagine that, everyone getting out at the same time by accident, just for reasons unrelated to any crisis, lets say everyone wanted to reorganize their portfolios ect, it would be a total collapse, chaos. And isn’t realistic but oh well, would be crazy.",2021-11-12T07:14:37Z,en
"But, one issue is that liquidity depends on the circumstances. Lets say a bank holds real estate for example as an asset, or debt linked to those assets and the floor falls out, then there really isn’t any liquidity is there? Almost all liquid assets only really function as such when they are not volatile, if everyone tries to sell their stonks the same day we all pretty much die.",2021-11-12T07:11:20Z,en
Great explanation !,2021-11-10T19:27:54Z,en
"Great video! 

Given this information, could you help me clarify these two questions?

1) What motivates banks to attract deposits? I think I understand that when a client moves deposits from bank A to bank B, it corresponds to an increase of B's reserves at the expense of A's reserves, which makes B overall less likely to need to borrow reserves from the central bank (or B can repay some of its current reserve loans). Is there anything else that makes it advantageous to attract deposits?

2) I read elsewhere that banks also create money when they buy bonds (in a similar way as when they make loans). Is that correct? Could you roughly characterize the types of money operations when banks actually create new money, and when they only transfer money?",2021-11-07T20:54:15Z,en
"To complete the picture you should discuss how money gets destroyed.
It's often left out that when loans are repaid the reverse happens - money/credit that was initially created is now destroyed/removed from the economy.
What's left is the interest and whatever asset or enterprise the borrower purchased or created.",2021-11-06T19:32:08Z,en
