Comment,Date
Best and easiest explanation I’ve seen so far. Thanks!,2021-05-11T03:43:19Z
Who can give me brief script when he said about risk and regulation,2021-04-17T09:58:25Z
Great video. Wish I had professors that explain like this,2021-04-10T23:52:29Z
"Great breakdown Kenji, cheers",2021-03-28T03:36:12Z
Very nice! Really liked the examples explaining how the different types of banks made money!,2021-03-28T00:00:11Z
Keep it up! Great video again,2021-03-27T16:51:25Z
Mn ben ekata dila thiyena mobile no eka dan weda karanne. Mn inne rata mata app ekata log wenna be. Pz hel me.,2025-05-22T17:21:47Z
3 y bank ake ganudenu nokaroth account aka cansal wenawada,2025-05-16T10:05:45Z
Mage app eka lock vela,2025-03-20T15:03:49Z
aiye meka haduwoth paypal wage account ekakata card ekak pawichchi nokara salli ganna puluwanda,2025-02-25T02:38:16Z
commercial bank එකේ ස්ටේට්මන්ට් එක ගන්නෙ කොහොමද,2025-02-12T14:50:07Z
Thnks bro,2025-01-24T08:11:37Z
Online account ekak hadanna puluwanda commercial bank,2025-01-13T10:31:53Z
Com bank account ekak thiyena aya witharada log wenna puluwab,2025-01-03T09:39:46Z
User name ekai pw ekai amthakainam aye hdanna berida,2024-11-22T13:12:19Z
.tnc.,2024-11-19T08:54:18Z
"Malli on line accunt eka hadaddi id  eke front  ,, & back...passport eke mula page ekai ,,visa ekai dunna..aye ellanava vallied resident idintity kiyala card ekak ...ekata mokadda denna ona...",2024-10-27T16:38:23Z
ගොඩක් වටින විඩියො එකක් ඊයෙ ඉදන් ලොග් වෙන්න  try කරා හරියට කරගන්න බැරුව හිටියෙ. මේ වගෙ විඩියොස් දිගටම දන්න .  ,2024-10-22T16:41:22Z
Ane mage app aka det una aya hadaganna bene,2024-08-31T13:34:39Z
Mata anthimata password aka dena thenata awa athanadi Error akak awa akata mokada karanne,2024-08-09T16:23:32Z
App එක වැඩකරන්නැනෙ ,2024-08-09T14:07:16Z
Oke ar acc number ekt ghnne kmthi ekkd,2024-06-12T21:56:47Z
Im not robet eken yanna bane,2024-05-25T12:51:00Z
Ane helpme,2024-05-25T12:50:26Z
,2024-03-09T11:52:01Z
Man korea inne awata passe bankuwata dila thiyena sim eka block unane..kohomada karanne ethakota mail ekak add karaganna barida,2024-01-29T12:22:48Z
Thank you,2023-11-01T09:46:50Z
Mage mobile number kiyna options ekta enne nne,2023-11-01T05:30:58Z
,2023-11-01T05:29:50Z
Credit card ekat mehemda,2023-10-06T05:18:51Z
Thank you,2023-09-24T17:01:24Z
Ayya mage atp  කෝඩ් එක දෙන්න පරක්කු උන නිසාද මගෙ එකවුන්ට් එක ලොක් වෙලා නෙ හදන්න බැරිද,2023-09-17T11:26:01Z
Gmail eka register karanna one netida bank ekata gihin,2023-07-25T06:10:27Z
Aiyya mata password eka hadanna tharanne naha podak password ekak udha haraneta hadha pannako,2023-06-19T14:17:14Z
ගෙදර ඉඳන් commercial bank account එකක් open  කරන්න පුළුවන් ද? කොහොමද ඒ?,2023-06-14T05:47:33Z
Code eke ave na. resend kera eth ave naha,2023-06-11T09:06:31Z
Thanks,2023-05-15T08:37:18Z
Mekan apita onama kenakta salli yawanna puluwanda.,2023-05-14T07:54:45Z
phone number wenuwata gmail eka denna bada,2023-03-13T00:35:15Z
Mage pasward eka amathakai hadanna beida,2023-03-07T13:53:58Z
Foon nambare benkuvata dila nethnam rejister venna berida,2023-03-04T21:02:59Z
,2022-12-14T01:55:14Z
"Aiye Mt bank ekata register wela thiyena num eka change karanna oni, mn mg kalin num eken register wela thibbe, den Mt online payment karanna Beni passcode eka a num ekatane yanne, kohomada eka change karaganne online ,udaw krnnako",2022-12-05T09:40:59Z
Bank eken register wela inna onad,2022-10-07T10:01:49Z
Thank you ayye,2022-09-08T13:03:26Z
Mobile app ekn log wenn bane,2022-08-27T15:04:33Z
aiye meken cad eke iyena balance eka balannath puluwanda,2022-08-12T14:35:27Z
ගෙදර ඉදන් commercial bank account ekk හදලා atm card ek gedrt genngnt puluwnd,2022-07-18T15:59:04Z
Anthima step eken yanna bane aiya,2022-06-29T12:03:24Z
ACC no ekata enna oni mokakda,2022-06-11T08:15:15Z
Ayiye mama combank eken card ekak haduwa eken online payment karala nane 🥲 actibet karala nadda card eka dam mama ekeata mokakda karanne 🥲,2022-06-10T06:54:29Z
Ayye password aka ganne නෑනේ,2022-06-04T03:49:31Z
Plzz help me,2022-05-12T14:13:20Z
Account nomber kianne mona ankayada,2022-05-12T14:13:08Z
Mage digital app 1ke log venna bene mata aka aktiv karala denna,2022-05-02T11:01:08Z
register una sim eka nathinam meka karanna barida,2022-04-30T09:00:25Z
Honda pehedili kirimak,2022-02-16T04:57:09Z
Ayye mekata rejister vela meka use karath natath service charge ekk gannoda ,2022-01-18T08:28:45Z
"ගනුදෙනුකරන විඩියො එක ඔනේ,",2022-01-11T07:48:05Z
Mata commercial bank eken Srilankawe indan Japan inna kenekta salli yawanna puluwanda? (japan commercial bank account ekakata),2021-12-28T22:11:59Z
Account eka open karata passe bankuwen kata karanawada,2021-12-01T08:34:20Z
supper ,2021-11-10T10:47:14Z
"අයියේ මන් රෙජිස්ටර් වෙලා ඇප් එකට ලොග් උනා ගෙදර ඉදන්ම,ඒ උනාට අයියේ ඇප් එකේ යට ඔප්ෂන් දෙකයිනේ අයියේ තියෙන්නේ,transfer කියන එක නැනේ ",2021-11-01T06:05:13Z
Commercial eken gewanna barida dn alibaba ekata,2021-10-29T08:39:33Z
Commercial eke limit eka ain karala neda aiye dan thiyenne.?,2021-10-27T21:18:21Z
පාවිච්චි නොකර තිබිලා සල්ලි කැපිලා මගෙ com bank account  එක ක්ලෝස් වෙලා.ඩෙබිට් කාඩ් එකකුත් තිබ්බා.ආයෙ ඒ account  එක ඇක්ටිව් කරන්න බැරිද,2021-10-26T02:45:29Z
Thanks,2021-10-13T03:46:34Z
"Alibaba  den gennanna puluwanda..
Freightware agent made in china eken ගෙන්නනවාද",2021-10-13T02:54:50Z
Tx bro,2021-10-13T02:23:24Z
Thanks....,2021-10-13T00:47:59Z
Laksha 5 k danaeanam kiyada,2025-01-11T03:27:35Z
ලක්ශ 20 ක් වගෙ fixed deposit එකක් දානවා නම් ට්කක් හොද පොලියක් ගන්න මොකක්ද හොද ව්දිහ කියලා පොඩ්ඩක් කියන්න පුළුවන්ද,2025-01-08T21:16:47Z
Ada weddith me rates thiyenawa da,2024-12-18T10:50:33Z
ලක්ෂ 7.5ට දින 100ට කියද,2024-12-12T04:38:25Z
මේ පොලිය හැදෙන්නෙ දින 100 ට ද මාසෙකට ද?දින 100 ම නම් හෙන පාඩුයි.මොකද අපේ සල්ලි වලින් උන් හොයනව ඒ වගේ හෙන ගුනයක්,2024-12-02T04:36:50Z
දැන් 7.25%,2024-11-30T00:33:23Z
Laksa dekak stheera thanpath danna  barida?,2024-11-30T00:04:10Z
"මහත්තයෝ මාසිකව 500,000 මුදලක පොලියක් ලබා ගන්න අපි කීයක් ඉස්තාවර තැම්පතුවක යොදවන්න ඕනේ ද?",2024-11-18T14:24:57Z
%5 nadda kapenawa.neda,2024-11-14T17:29:14Z
මෙකේ පොලිය හැදෙන හැටි පොඩි උදාහරණයක් අරන් පැහැදිලි කරලා දෙන්න පුලුවන් ද? 1 million දානව නම්  පොලිය හැදෙන හැටි කියල දෙනව ද?,2024-11-14T10:14:42Z
ඔයාගෙ විස්තර කිරීම පැහැදිලියි .,2024-10-29T02:55:56Z
Kotiyakata dina100 polee kiyada?,2024-10-24T20:33:48Z
Boc 8.25%,2024-10-24T06:02:07Z
500000k dina 100 k dammit maset kiyda,2024-10-21T14:40:58Z
Com digital app eken kohomada FD ekak danne?,2024-10-21T09:29:37Z
මීට වඩා ප්‍රතිලාභ ගන්න පුළුවන් නේද භාණ්ඩාගාර බිල්පත්වල ආයෝජනය කළොත්🤔,2024-10-21T03:20:25Z
ලක්ෂදෙලක්ටමසේටකියක්දෙනවද,2024-10-20T14:58:05Z
Lasha 50 ta dina 300 kiyada let me know plese,2024-10-20T13:12:38Z
Oka dannawa hutto,2024-10-20T12:18:59Z
එ පොලිය මාසෙන් මාසෙට ගන්න්වනම් කීයක් හම්බෙනවද,2024-10-20T09:18:02Z
Peoples bank ona,2024-10-20T07:46:42Z
Online danne kohomada,2024-10-20T06:35:44Z
Ok,2024-10-20T05:56:55Z
Laxsha 850000 poliya kiyada dina300 ta,2024-10-20T03:03:58Z
Can be classified into two main categories there are two main types of secondary function,2024-07-11T09:06:23Z
Thanks,2024-09-04T02:54:33Z
Safety locker. Demet services.,2024-09-04T02:54:28Z
,2023-03-07T11:05:32Z
,2023-03-07T11:01:31Z
"Randomly discovered this channel, enjoying the content",2025-02-20T09:54:06Z
Nice vid!,2025-01-26T00:21:37Z
100 notes available???,2023-11-16T06:50:37Z
What is the minimum deposit limit?,2023-02-08T04:19:44Z
Thanks ,2022-01-31T10:53:41Z
come  on you are too much,2024-02-29T01:50:21Z
Central bank,2021-12-30T01:57:34Z
nice,2021-04-26T08:37:09Z
Thanku sir,2020-12-04T13:31:48Z
Super,2020-08-18T14:25:33Z
watching this in online class,2020-07-21T06:24:01Z
Superb voice,2020-02-02T15:44:43Z
Superb vidoe,2018-12-19T05:23:25Z
Marathi me hona tha sir,2018-07-09T17:36:59Z
Why didn't  explain  with tamil,2018-06-24T15:36:37Z
Nice video,2018-06-16T14:22:34Z
Nice,2017-08-16T06:02:27Z
so slow,2017-07-05T12:17:49Z
use full video .. thanks for upload,2017-06-17T10:06:58Z
very good,2016-11-18T00:43:47Z
thinking video,2016-11-10T06:50:05Z
nice video,2016-07-04T09:18:23Z
I'm watching this from South Africa and there's an actual bank called First National Bank (FNB). It is one of the biggest bank in the country.,2025-03-02T18:20:57Z
"Hey y'all South African here just want to clarify we have a comm. bank literally called First National Bank, it's not an example anymore ",2024-08-27T18:47:38Z
"In the example that you provided, when the first national bank gets £100 and they give £90 to the second national bank, does the first national bank only have £10 on them?",2023-08-05T14:29:07Z
The banks creates new currency out of thin air 3:22. So why do they need new deposits to create more loans 4:26.,2022-01-01T20:08:12Z
Mam you are so cute 🥰🥺🥰,2025-01-14T07:26:19Z
beta plz chote classes ke liye bhi video banao,2024-11-13T18:54:35Z
"Mam please make video on class 9th icse, functioning of commercial org. Full video was not there on YT",2022-10-19T13:51:18Z
,2022-10-18T22:09:45Z
Meke saving account ekt poliyak add wenwd,2025-04-17T09:03:28Z
Document upload karanna bane,2025-04-11T03:33:57Z
Aiyya meke account nb ekak nada,2025-04-01T03:11:07Z
Lankave account eka hadanne uae number eka dammoth barida,2025-03-12T18:12:43Z
Thank you aiya,2025-03-10T11:47:29Z
16 years walt hadanna barida,2025-02-21T02:54:19Z
Meketa debit card ekak hda gnne kohomda,2025-02-15T10:03:58Z
Com bank app eken salli transer karanne kohomada,2025-02-06T16:33:36Z
බැන්ක් එකෙන් අපිට විඩියෝ කොල් එකක් ගන්නවාද,2024-12-16T14:32:22Z
Aiya capital express trust da? 100%kma ?,2024-12-09T10:42:59Z
"Mchn alibaba eken agent kenk haraha gennddi ,api tin number ekk arn thiyenn oneda",2024-12-06T05:08:32Z
"Mokadda wenessa ?
Flash account 1key ?",2024-12-05T09:58:11Z
Thank You mam ,2025-05-23T12:12:19Z
FANTASTIC EXPLANATION MAM   ,2025-04-17T16:28:49Z
CA  attracts no interest,2025-04-03T17:01:14Z
Mam discuss more in banking and financial services please,2024-12-07T06:22:07Z
"Good morning mam 
Nenu me prati program chustuntanu",2024-11-22T02:17:02Z
Excellent maam,2024-10-16T02:15:14Z
Kannada also explains mamm please ,2024-10-16T00:04:43Z
Thank you ma'am your video is very helpful ,2024-09-19T18:46:48Z
Goodmorning madamgaru nice explanation,2024-07-12T02:07:17Z
Kal exam hai,2024-06-21T07:46:15Z
Maam  iske aage ke topics,2024-06-21T07:46:05Z
Mam i mistakenly placed wrong answer booklet number in attendance sheet. Will it cause absent or any other issue pleas say mam,2024-06-12T08:50:29Z
Maam please complete business statistics-2  syllabus,2024-06-08T16:34:12Z
"Please make videos on Institutional accounting 
Ma'am  I have exam on 14 june  and I can't find study material related to this subject 
Unit - 1  Accounting for holding company. 
Unit - 2 Accounting for Bank and Insurance Company (including Life Insurance).
Unit-3 Double Accounts System. Unit-4 Accounting for Co-operative societies, Hotel Accounting. 
Unit-5 Government Accounting.",2024-06-07T14:01:38Z
Mam Income tax important questions evvara,2024-06-07T11:07:21Z
Mam ..one more question plz answer.. which college is best for MBA..near mahedipatam..and can u plz tell me the fees .. per sem with mgt quota seats?,2024-06-06T15:22:36Z
Mam new sem has began now..is this topic related to financial markets and services subjects?,2024-06-06T15:21:43Z
Thanks you Amma ,2024-06-06T13:55:54Z
Kun chapter paddna pass vaiyelaa video banauna paryo,2025-05-23T10:18:19Z
Nic एशिया बैंक त १ नम्बर को चोर छ हौ,2025-03-15T07:33:50Z
kitta ho,2024-12-18T17:17:14Z
,2024-07-14T17:42:15Z
please. Send. Ayer. Tena. Branch. Send. Or. Transfer. Mony. Please. Thanks,2025-04-29T09:33:18Z
ነጌ ስራ አለ,2025-03-30T18:48:30Z
ዛሬየኢሮዮምንዛሪለማወቅ?,2025-01-27T06:51:45Z
Very good bank,2025-01-25T18:11:34Z
Please  booke eyesera mehonun eyuligni ye etiopia bankeroch 1000 537249955 kehager wuch negni likotibibet asibe new,2024-12-31T18:14:16Z
Very good Ethiopia bank,2024-12-31T15:09:09Z
"እሡባለው ነኝ 
ዌስተርን ዩኒየን
ዳሀብሽን ኢዝረሚ አማካኝነት ገንዘብ ማስተላለፍ ይችላል",2024-12-26T17:49:31Z
የኢትዮጵያ ንግድ ባንክ የደምበኛውን ገንዘብ ለምንድን ነው የሚዘርፍ የተለያዩ የታክስ አይነቶችና ተቆራጮች በዙ እኮ,2024-12-15T18:15:17Z
ባንኬ ኩራቴ,2024-12-11T17:18:14Z
endet kewec mactelalf enden,2024-10-14T13:08:06Z
https://www.youtube.com/watch?v=nVcKHO_Av5Q     ???? More investigation is needed; so much of your employees' fraud can not be ruled out during the period of the CBE system upgrade. The inactivation of an account in six months must be stopped because it opens the door for misconduct within your institutions. We have been hearing similar of such cases.,2024-09-27T14:06:43Z
Ebakachu  etem mazagati  falige naber   yichala  ene yalewot yesaw hagar now  etem  balabte ganow,2024-09-22T15:38:48Z
5birr,2024-05-12T16:11:44Z
Mnaynet new mikefetew,2024-04-29T06:11:27Z
Best,2024-04-13T08:24:14Z
"CBE WRITTEN EXAM FOR BANK TRAINIE
https://youtu.be/EvrkrfSbffQ?si=4Tr7BV09xtwj6JqT",2024-03-06T13:31:53Z
Good,2024-02-15T08:24:45Z
The best bank in our country Ethiopia CBE,2024-02-04T09:33:07Z
CBE..that we rely on it,2024-02-04T08:31:11Z
Fastest,2024-02-04T08:31:00Z
My 1st Favorite Bank CBE,2024-02-04T08:29:01Z
Good,2024-02-04T08:28:49Z
My favo,2024-02-04T08:27:26Z
,2024-02-04T08:27:12Z
It is good,2024-02-04T08:22:42Z
,2024-02-04T08:22:09Z
my first choice CBE,2024-02-04T08:21:43Z
Very good commercial bank of Ethiopia ,2024-02-04T08:21:39Z
Nice,2024-02-04T08:21:21Z
Best bank from ethio,2024-02-04T08:21:09Z
Best best,2024-01-27T10:31:44Z
Good ,2024-01-27T10:30:34Z
Wow good advertising ,2024-01-27T10:23:47Z
The best ,2024-01-27T10:21:37Z
Very good  Ethiopia bank,2024-01-19T11:03:15Z
Nice!,2024-01-19T10:32:59Z
Good bank,2024-01-19T10:24:40Z
,2024-01-11T11:27:43Z
አሪፍ ነው ቀጥሉበት,2024-01-11T10:47:43Z
Cool,2024-01-11T10:24:39Z
,2024-01-11T10:23:55Z
Proud of our bank,2024-01-11T10:21:01Z
May hawala,2023-12-07T23:57:38Z
Ya hawala enformeshen,2023-12-07T23:56:57Z
,2023-12-03T11:16:05Z
Fayida,2023-12-02T20:16:16Z
yunited.1.Newcastle.2,2023-12-02T20:12:48Z
,2025-05-16T06:20:18Z
Dan danna puluvnda,2025-04-30T06:25:10Z
Aiye meka permanentda.. man danata boc eke trainee wena kenek maasa 6kata thama gaththe.. man hithan inne ibsl course eka karala september exam karanna... commercial bank eken select wela training unata passe permanent da?,2025-04-27T15:49:02Z
English diploma ekk thibbama barid ,2025-04-25T16:56:35Z
"Aiye Google form ek fill krnn witrd tiyenne
Naththn CV ekakuth upload krnn oned
Please kiyannko",2025-04-20T04:29:13Z
Ane mm ahuwat kuruth mt mekt mukuth uththarayk dunne na . Ane ayye oywth kiynnko ..mt english S maths S .mm banking course ek krn gmn inne .mt banking trainees kenek widiht ynn baid ane ayye kiynnko 🥺,2025-03-31T14:33:52Z
"Thank you aiyee.
ඉස්සරහට තවත් මේ වගෙ එව දාන්න",2025-03-30T07:01:42Z
Ayye english c thibunoth bed ,2025-03-27T03:49:03Z
banking training යන්නත් digree එක්ක සම්පූර්ණ කරන්න ඕනද,2025-03-27T02:23:47Z
Ayye mata email ekak ewala thinava banking trainee exam ekata enna kiyala 30 wenidata combank headquarters ekata,2025-03-26T11:29:46Z
Aiye mata  commercial bank eke intaw call kara. Intaw ahana question monada,2025-03-26T05:15:34Z
ජර්මන් ටෙක් එකට full time කට්ටිය ගන්නවද,2025-03-25T11:57:10Z
Salary kohomada??? Private bank valada wadi gov ewaged??? ×,2025-03-25T09:41:33Z
upupup,2025-03-24T14:45:03Z
Next video,2024-11-09T16:15:25Z
"Bhai background sound hata do yaar.., ",2024-03-18T13:32:59Z
This is very helpful video,2022-03-30T15:41:48Z
Nice video,2022-03-30T15:41:35Z
Xam 9am sai or mai 7:42 am mai yay dekhta hua ,2025-05-21T02:13:04Z
Sir you said bank of India instead of Bank of America ,2025-05-18T03:46:06Z
Great information  digramatic is clear understanding,2025-04-29T16:02:50Z
H 6:32,2025-04-25T04:35:03Z
Nepali koi Xa ,2025-04-11T00:28:40Z
Result vale din vedio dekh rhi hu,2025-03-27T04:51:14Z
Very nice explanation ,2025-03-17T13:57:47Z
Thank you very much sir ,2025-03-17T13:56:53Z
Thank you very much sirYou made this video to study in a convenient and easy way.,2025-03-14T06:39:04Z
Mujhe koi chinta nahi haiknyu ki me ak rat me padhkar pass ho sakta hun,2025-03-13T07:22:50Z
"The way your are teaching it's fabouls additionally i am not  expect that how you explain each and every topic too the point cuz whenever i see  any video in every video  they are telling unnecessary thing but you are the one peron who   
Clear my all the doubt not that point you clear my doubt for my entire life .

Hats off to you ",2025-03-10T11:01:20Z
V good,2025-01-31T02:11:27Z
Bohot atcha hain sir   thank you so much itna atchi tarah samjane ke liyee,2025-01-28T14:58:55Z
Lagta hai padhai bahut bakwas ho gye hai boring,2025-01-17T05:06:16Z
Thanku sir you are easy explanation it is very helpful ,2025-01-15T09:18:43Z
2 min baad exam me entry hai etna dekh leta hu ,2024-12-26T18:08:10Z
Thank you sir,2024-12-26T10:03:28Z
Wonderful......,2024-12-22T02:52:45Z
Paper khatam hone ke baad dekh raha hoon,2024-12-17T04:32:05Z
Paper likhate likhate video dekh raha hun,2024-12-17T04:00:54Z
2pm paper hai,2024-12-10T02:54:32Z
ye video dekhke Aisa laga jaiasa commercial banks ke barema barso se jnta hu,2024-11-21T16:48:53Z
Kal exm hey aaj vdo dekh rahi hoon,2024-11-19T16:23:55Z
Sir evolution of india is topic par video bana sakte ho,2024-11-15T05:09:04Z
Kal paper hai aaj dekh rha hu,2024-11-07T03:08:57Z
Very easy and good explanation,2024-11-06T17:27:44Z
Thank you so much sir concept clear katne ke liye,2024-11-04T14:54:53Z
"This is a very good video sir, this video helped a lot ",2024-10-24T03:17:16Z
Very nice keep it up,2024-10-20T23:32:46Z
Aapje Samjhane ka Tarika Sahi nahi hai ,2024-10-08T15:46:12Z
"Mast h bhut jyada
",2024-09-23T15:47:49Z
5 bje video dekh k jata hu exams dene,2024-09-18T00:30:39Z
Thank you sir,2024-09-09T18:29:10Z
5:06 Bank of America hoga n sir,2024-08-12T01:20:05Z
Sir can u explain in English,2024-07-22T15:47:58Z
sir aap thoda fast explain krte ho please improve yourself,2024-07-07T09:14:05Z
143,2024-06-27T15:38:50Z
Abhi pado fir naukri ke liye dhakke khao fir boss ke galiya khao fir khatam hojaya This cycle repeats with our childer also,2024-06-14T14:47:16Z
Papar ke din subhah 5 baje dekh ri hu.....,2024-06-10T23:56:27Z
So nice sir aap ne bahut hi beautifully is pure topic ko easily and sara cover karwaya please make another video on BANKING LAWS,2024-06-05T05:31:13Z
Before 1 hour watching this video ,2024-05-28T06:35:52Z
Sir aap sbko kyu reply karte ho ,2024-05-26T05:23:33Z
Your way of explanation is good and upload other topics of macro or micro economics,2024-05-08T10:33:47Z
Tnx tnx very very tnx sir,2024-04-23T14:03:16Z
Tnx,2024-04-22T14:30:26Z
"Thank you so much sir,,",2024-04-15T12:39:40Z
Inspiring and Motivational vdo.lecture.As a professional I do agree but Transperency nd scams r very important factors to b checked other wise it affects country economies.GOI shud take bry.stern actions so that money reaches rt.Person in clear cut way.Nice md inspiring vdo lecture.,2024-04-01T13:34:48Z
Thank you so much sir you explanation each point is clear or easy way,2024-04-01T09:32:48Z
Thanks for this informative video sir,2024-03-30T05:27:41Z
Ek rat phele ye dekh ke pass honeka ghamnd hai,2024-03-13T16:42:28Z
Very helpful video,2024-03-12T03:34:40Z
,2024-03-08T16:36:19Z
Thank you so much sir,2024-03-07T10:56:30Z
"Very nice , crisp and clear ",2024-03-05T17:34:28Z
What a content I've got ,2024-02-21T16:33:18Z
Really use full video and learn ...,2024-02-14T10:26:31Z
Thank you so much ,2024-02-08T03:34:31Z
How can somebody explain it soo easily ....thank you so much sir ,2024-02-07T12:57:17Z
Professor,2024-01-27T10:01:28Z
Bank manager,2024-01-27T10:01:20Z
Commerce,2024-01-27T10:01:11Z
Thnk u 🥺,2024-01-26T04:50:34Z
"Don't stop making videos i know you are underrated but please maintain consistency your way of explaining is too good 
Appreciate your efforts bro may god bless you ",2024-01-24T18:47:03Z
Economics geography,2024-01-22T07:13:40Z
Your way of explanation is so well and to the point. Please upload more videos about financial awareness sir,2024-01-09T03:12:28Z
"Awsome explanation.....
Keep it up sir ",2024-01-07T02:15:06Z
Your videos r very easy to understand and to the point . Keep doing it u will surely reach more audience soon,2024-01-03T07:13:06Z
Thanks for infomation,2025-04-02T15:36:24Z
🤔🤔,2024-12-23T11:01:48Z
,2024-12-15T12:55:15Z
Thank you for information ,2024-12-15T12:55:12Z
